"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"1096","SHELTER","01/07/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",18,"Individual","Liwa al Wasatiyah","North","Camp"
"1097","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",8,"Individual","Liwa al Wasatiyah","North","Urban"
"1100","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",10,"Individual","Liwa al Wasatiyah","North",""
"1101","SHELTER","01/08/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",34,"Individual","Al Balqa Governorate","Center","Urban"
"1102","SHELTER","01/03/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",21,"Individual","Liwa al Kurah","North","Urban"
"1103","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",55,"Individual","Liwa al Kurah","North","other Affected"
"1107","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",167,"Individual","Liwa al Kurah","North","other Affected"
"1115","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",117,"Individual","Liwa al Kurah","North","other Affected"
"1119","SHELTER","01/07/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",34,"Individual","Liwa al Kurah","North","Urban"
"1146","SHELTER","01/01/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Men","MC","   Urban areas - ","Direct appeal","None","Yes","1","1707",88,"Individual","Liwa Bani Ubayid","North","Urban"
"1150","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"KARAK","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","3","1704",54,"Individual","Karak City","South","Urban"
"1157","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure","NA","BALQA","","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",119,"#","Al Balqa Governorate","Center",""
"1193","SHELTER","01/03/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",53,"Individual","Liwa al Kurah","North","Urban"
"1194","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",37,"Individual","Liwa Bani Ubayid","North","other Affected"
"1206","SHELTER","01/04/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","Intersos","   Urban areas - ","Direct appeal","None","Yes","1","1707",62,"Individual","Irbid Governorate","North",""
"1207","SHELTER","01/05/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Women","Intersos","   Urban areas - ","Direct appeal","None","Yes","1","1707",50,"Individual","Irbid Governorate","North","Urban"
"1210","SHELTER","01/05/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Boys","Intersos","   Urban areas - ","Direct appeal","None","Yes","1","1707",106,"Individual","Irbid Governorate","North","Camp"
"1216","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",265,"Individual","Liwa Bani Ubayid","North","other Affected"
"1229","SHELTER","01/03/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",74,"#","Liwa Qasabat Irbid","North",""
"1234","SHELTER","01/06/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",24,"#","Liwa Qasabat Irbid","North",""
"1237","SHELTER","01/12/2013","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"AMMAN","Women","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",12,"Individual","Liwa Marka","Center","Urban"
"1239","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",105,"Individual","Liwa Qasabat Irbid","North","other Affected"
"1240","SHELTER","01/07/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",90,"Individual","Liwa Qasabat Irbid","North","Urban"
"1241","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",105,"Individual","Liwa Qasabat Irbid","North",""
"1243","SHELTER","01/05/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",158,"Individual","Liwa Qasabat Irbid","North","other Affected"
"1245","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",39,"Individual","Liwa Qasabat Irbid","North","Urban"
"1248","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",192,"Individual","Liwa Bani Ubayid","North","other Affected"
"1249","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",4,"Individual","Liwa Bani Ubayid","North","Urban"
"1250","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",165,"Individual","Liwa Bani Ubayid","North","Urban"
"1251","SHELTER","01/01/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",138,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"1252","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",22,"Individual","Liwa at Tayyibah","North","Urban"
"1255","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Liwa Bani Ubayid","North","Urban"
"1261","SHELTER","01/08/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1707",98,"Individual","Irbid Governorate","North","Urban"
"1273","SHELTER","01/12/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",36,"Individual","Al Balqa Governorate","Center","Urban"
"1277","SHELTER","01/04/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",66,"Individual","Liwa ar Ramtha","North","Urban"
"1279","SHELTER","01/05/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",6,"Individual","Liwa ar Ramtha","North","other Affected"
"1280","SHELTER","01/05/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",24,"Individual","Liwa ar Ramtha","North","Urban"
"1282","SHELTER","01/06/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",4,"Individual","Liwa ar Ramtha","North","other Affected"
"1286","SHELTER","01/05/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",158,"Individual","Liwa Qasabat Irbid","North","other Affected"
"1287","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"BALQA","Men","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1702",26,"Individual","Liwa Qasabat As Salt","Center","other Affected"
"1298","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"BALQA","Boys","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1702",168,"Individual","Liwa Qasabat As Salt","Center","Camp"
"1331","SHELTER","01/12/2013","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"AMMAN","Boys","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",20,"Individual","Liwa Marka","Center","Camp"
"1338","SHELTER","01/12/2014","1. Host Communities","5. Increased awareness about tenure",,"AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1705",91,"Individual","Amman Governorate","Center","Urban"
"1340","SHELTER","01/02/2014","1. Host Communities","5. Increased awareness about tenure",,"AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1705",51,"Individual","Amman Governorate","Center","Urban"
"1341","SHELTER","01/07/2014","1. Host Communities","5. Increased awareness about tenure",,"AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1705",30,"Individual","Amman Governorate","Center","Urban"
"1365","SHELTER","01/09/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",129,"Individual","Irbid Governorate","North","Urban"
"1366","SHELTER","01/08/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",140,"Individual","Irbid Governorate","North","Urban"
"1371","SHELTER","01/09/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",105,"Individual","Irbid Governorate","North","Camp"
"1372","SHELTER","01/06/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",7,"Individual","Irbid Governorate","North","Urban"
"1374","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",68,"Individual","Liwa Bani Ubayid","North","Camp"
"1376","SHELTER","01/12/2014","1. Host Communities","5. Increased awareness about tenure",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",395,"Individual","Irbid Governorate","North","Urban"
"1377","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",9,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"1386","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",52,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"1427","SHELTER","01/02/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Women","MC","   Urban areas - ","Direct appeal","None","Yes","1","1707",60,"Individual","Liwa ar Ramtha","North","Urban"
"1451","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"MAFRAQ","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1711",187,"Individual","Mafraq City","North","Urban"
"1457","SHELTER","01/03/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"AMMAN","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",9,"Individual","Liwa Marka","Center","other Affected"
"1465","SHELTER","01/07/2014","1. Host Communities","5. Increased awareness about tenure",,"AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1705",32,"Individual","Amman Governorate","Center","Urban"
"1475","SHELTER","01/08/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",36,"Individual","Al Balqa Governorate","Center","Urban"
"1477","SHELTER","01/11/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",39,"Individual","Al Balqa Governorate","Center","Urban"
"1483","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",71,"Individual","Al Balqa Governorate","Center","Urban"
"1485","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",48,"Individual","Al Balqa Governorate","Center","Urban"
"1486","SHELTER","01/12/2014","1. Host Communities","5. Increased awareness about tenure",,"BALQA","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",39,"Individual","Al Balqa Governorate","Center","Urban"
"1490","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"BALQA","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1702",168,"Individual","Liwa Qasabat As Salt","Center","Urban"
"1492","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather","NA","BALQA","","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1702",30,"Individual","Liwa Qasabat As Salt","Center",""
"1542","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather","NA","BALQA","","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1702",100,"#","Liwa Qasabat As Salt","Center",""
