"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"634","WASH","01/10/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Men","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1712",31,"Individual","Zarqa Governorate","North","other Affected"
"635","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","No","1","1711",55,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Urban"
"636","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",3750,"Individual","Liwa ar Ramtha","North","Urban"
"637","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",47,"Individual","Liwa al Kurah","North","Urban"
"638","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4375,"Individual","Irbid Governorate","North","other Affected"
"639","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Boys","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes",,,10,"Individual","Liwa Qasabat az Zarqa",,"Camp"
"640","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",121,"Individual","Irbid Governorate","North","Urban"
"641","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",922,"Individual","Zarqa City","North","Urban"
"642","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","BALQA","Boys","OXFAM","   Urban areas - ","Indirect appeal","None","No","2","1702",277,"Individual","Al Balqa Governorate","Center","Camp"
"643","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Women","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",33,"Individual","Mafraq Governorate","North","Urban"
"644","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,154,"Individual","Liwa al Hashimiyyah",,"other Affected"
"645","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",486,"Individual","Zarqa City","North","other Affected"
"646","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","JARASH","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1708",32,"Individual","Jarash Governorate","North","other Affected"
"647","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Women","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,213,"Individual","Liwa al Hashimiyyah",,"Urban"
"648","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","No","1","1711",327,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","other Affected"
"649","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",3750,"Individual","Liwa ar Ramtha","North","Camp"
"650","WASH","01/07/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",31,"Individual","Liwa Bani Ubayid","North","Camp"
"651","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",114,"Individual","Irbid Governorate","North","Camp"
"652","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",39,"Individual","Mafraq Governorate","North","other Affected"
"653","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Girls","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",542,"Individual","Amman Governorate","Center","Urban"
"654","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Boys","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",5,"Individual","Liwa al Jamiah","Center","Camp"
"655","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",68,"Individual","Mafraq Governorate","North","Urban"
"656","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AJLOUN","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",99,"Individual","Ajlun Governorate","North","Urban"
"657","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Women","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"658","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",309,"Individual","Mafraq City","North","other Affected"
"659","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4375,"Individual","Irbid Governorate","North","Urban"
"660","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,362,"Individual","Liwa al Hashimiyyah",,"Urban"
"661","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",67,"Individual","Liwa Bani Ubayid","North","Camp"
"662","WASH","01/09/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",35,"Individual","Liwa Bani Ubayid","North","Urban"
"663","WASH","01/08/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",12,"Individual","Liwa Bani Ubayid","North","Urban"
"664","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",115,"Individual","Liwa Bani Kinanah","North","other Affected"
"665","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Men","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",28,"Individual","Mafraq Governorate","North","other Affected"
"666","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",77,"Individual","Liwa Bani Ubayid","North","Urban"
"667","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Boys","JEN","   Urban areas - ","Indirect appeal","UNICEF","No","1","1711",5,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Camp"
"668","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",5,"Individual","Liwa Bani Ubayid","North","Urban"
"669","WASH","01/08/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",15,"Individual","Liwa Bani Ubayid","North","Urban"
"670","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,368,"Individual","Liwa al Hashimiyyah",,"Urban"
"671","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",10,"Individual","Liwa Bani Kinanah","North","Urban"
"672","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",77,"Individual","Irbid Governorate","North","Urban"
"673","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Boys","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1157,"Individual","Zarqa City","North","Camp"
"674","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes",,,89,"Individual","Liwa Qasabat az Zarqa",,"other Affected"
"675","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Boys","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",62,"Individual","Mafraq Governorate","North","Camp"
"676","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4375,"Individual","Irbid Governorate","North","Camp"
