"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"96028","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",4,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Women","Urban"
"96029","# of judges FEMALE and related staff trained on refugee law and international protection","# female",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96030","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96031","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Women","Camp"
"96032","# of SYRIAN_GIRLS_IN_CAMPS receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Girls","Camp"
"96033","# of  SYRIAN_WOMEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# women",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Women","Camp"
"96034","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Men","Host Community"
"96035","# of SYRIAN_BOYS_IN_URBAN receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Boys","Urban"
"96036","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Girls","Urban"
"96037","# of  SYRIAN_WOMEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# women",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Women","Camp"
"96038","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96039","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Men","Host Community"
"96040","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",10,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Men","Urban"
"96041","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96042","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",2,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Women","Urban"
"96043","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Boys","Host Community"
"96044","# of SYRIAN_BOYS_IN_URBAN receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Boys","Urban"
"96045","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Girls","Urban"
"96046","# of judges FEMALE and related staff trained on refugee law and international protection","# female",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96047","# of SYRIAN_BOYS_IN_CAMPS receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Boys","Camp"
"96048","# of  SYRIAN_GIRLS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# girls",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Girls","Camp"
"96049","# of  SYRIAN_MEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# men",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Men","Camp"
"96050","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96051","# of  SYRIAN_MEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# men",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Men","Camp"
"96052","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN","Girls","Urban"
"96053","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","South","JUS","MAAN",(unknown),(unknown)
"96054","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96055","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96056","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96057","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96058","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",34,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96059","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96060","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96061","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96062","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",0,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96063","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",21,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96064","# of  SYRIAN_WOMEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# women",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Women","Camp"
"96065","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Host Community"
"96066","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Boys","Host Community"
"96067","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Girls","Urban"
"96068","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Girls","Urban"
"96069","# of  SYRIAN_MEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# men",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Camp"
"96070","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp",(unknown),(unknown)
"96071","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",286,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Women","Camp"
"96072","# of SYRIAN_BOYS_IN_CAMPS receiving legal information, counselling and/or representation","# boys",5,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Boys","Camp"
"96073","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Urban"
"96074","# of SYRIAN_GIRLS_IN_CAMPS receiving legal information, counselling and/or representation","# girls",9,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Girls","Camp"
"96075","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Urban"
"96076","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp",(unknown),(unknown)
"96077","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",263,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Women","Camp"
"96078","# of judges FEMALE and related staff trained on refugee law and international protection","# female",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp",(unknown),(unknown)
"96079","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Host Community"
"96080","# of MEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Host Community"
"96081","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",395,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Women","Camp"
"96082","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",342,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp",(unknown),(unknown)
"96083","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Urban"
"96084","# of SYRIAN_BOYS_IN_CAMPS receiving legal information, counselling and/or representation","# boys",3,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Boys","Camp"
"96085","# of  SYRIAN_GIRLS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# girls",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Girls","Camp"
"96086","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Urban"
"96087","# of  SYRIAN_BOYS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# boys",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Boys","Camp"
"96088","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Host Community"
"96089","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp",(unknown),(unknown)
"96090","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Women","Urban"
"96091","# of  SYRIAN_MEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# men",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","North","JUS","ZaatariCamp","Men","Camp"
