,locationName,locationId,indicatorId,indicatorName,units,indicatorCategory,value,activityId,activityName,activityCategory,month,locationCode,partnerId,partnerName,Implementation,implementation..direct.indirect.,locationx,locationy,governorate,region,district,subdistrict,refugee.camps,camp.districts,databaseId,databaseName,Sector,activity2,objective,RegionCODE,Area2
71,Amman Governorate,335621882,839405197,# of primary health care facilities provided with the integrated management of NCDs,#,,1,43297,[RES1.1.1]NCDs,HLTH[RES1.1]Primary Health Care,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,NCDs,Primary Health Care,1705,AMMAN
72,Amman Governorate,335621882,856947667,# of children and youth MALE benefiting  from alternative education service such as non-formal education,# male,,15,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR005,5,AVSI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1705,AMMAN
73,Amman Governorate,335621882,72058949,# of MOE teachers trained including KG teachers,#,,48,43223,[RES2.1.2]In-Service Training,EDU[RES2.1]Teacher Training JOR,2016-01,JOR005,1013,KnK,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,In-Service Training,Teacher Training JOR,1705,AMMAN
74,Amman Governorate,335621882,439809186,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1705,AMMAN
75,Amman Governorate,335621882,1963631051,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43228,[RES2.2.3]Engage Parents etc,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",2015-10,JOR005,436,WVI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Engage Parents etc,"Safe, Violence-Free, Learning for JOR",1705,AMMAN
76,Amman Governorate,335621882,1598372607,# of WOMEN supported to start businesses,# women,,450,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR005,2129,NEF,,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1705,AMMAN
77,Amman Governorate,335621882,1830469260,# of BOYS_IN_HOST_COMMUNITY survivors of SGBV who access case management and multisectoral services including through shelter,# boys,,190,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1705,AMMAN
78,Amman Governorate,335621882,1007412391,Budget Requirement for 2016,USD $,,15750,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1705,AMMAN
79,Amman Governorate,335621882,9647577,Budget Requirement for 2016,USD $,,19441,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR005,5,AVSI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1705,AMMAN
80,Amman Governorate,335621882,643941855,# of GIRLS_IN_HOST_COMMUNITY survivors of SGBV who access case management and multisectoral services including through shelter,# girls,,179,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1705,AMMAN
81,Amman Governorate,335621882,1276962567,Budget Requirement for 2016,USD $,,60000,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1705,AMMAN
82,Amman Governorate,335621882,1980097786,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR005,5,AVSI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1705,AMMAN
83,Amman Governorate,335621882,941210938,"# of capacity building interventions (excluding training) to strengthen the capacity of GoJ, CBOs and CSOs to mobilize communities to contribute to their own protection",#,,5,43355,[RES1.3.3]Govt Capacity,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR005,20,NRC,,direct,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Govt Capacity,Reduce Social Tensions JOR,1705,AMMAN
84,Amman Governorate,335621882,1195275434,# GIRLS provided with legal awareness,# girls,,5850,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1705,AMMAN
85,Amman Governorate,335621882,929140231,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1705,AMMAN
86,Amman Governorate,335621882,2128596305,# of MEN_IN_HOST_COMMUNITY survivors of SGBV who access case management and multisectoral services including through shelter,# men,,162,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1705,AMMAN
87,Amman Governorate,335621882,1058147815,Budget Requirement for 2016,USD $,,1250,43309,[RES3.1.2]Comm Rehab services,HLTH[RES3.1]Community Interventions,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Rehab services,Community Interventions,1705,AMMAN
88,Amman Governorate,335621882,997730905,# BOYS provided with legal awareness,# boys,,6188,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1705,AMMAN
89,Amman Governorate,335621882,1866116043,Budget Requirement for 2016,USD $,,1250,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1705,AMMAN
90,Amman Governorate,335621882,626244713,Budget Requirement for 2016,USD $,,2.00E+06,43244,[RES1.2.2]PV panel systems,ENG[RES1.2]RE&EE Solutions,2016-01,JOR005,253,Mercy Corps,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,PV panel systems,RE&EE Solutions,1705,AMMAN
91,Amman Governorate,335621882,626244713,Budget Requirement for 2016,USD $,,1322034,43244,[RES1.2.2]PV panel systems,ENG[RES1.2]RE&EE Solutions,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,PV panel systems,RE&EE Solutions,1705,AMMAN
92,Amman Governorate,335621882,98149665,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43242,[RES1.1.3]Awarenesss events,ENG[RES1.1]Energy Efficiency,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,Awarenesss events,Energy Efficiency,1705,AMMAN
93,Amman Governorate,335621882,404524157,# of BOYS_IN_HOST_COMMUNITY participating in projects aimed at reducing social tensions,# boys,,75,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1705,AMMAN
94,Amman Governorate,335621882,2102493466,#  staff assigned to the MoJ legal aid unit,#,,100,43316,[RES2.2.1]National Legal Aid System,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,National Legal Aid System,Improved access to legal services,1705,AMMAN
95,Amman Governorate,335621882,584586017,# of new PTAs established and trained.,#,,8,43228,[RES2.2.3]Engage Parents etc,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",2015-10,JOR005,436,WVI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Engage Parents etc,"Safe, Violence-Free, Learning for JOR",1705,AMMAN
96,Amman Governorate,335621882,1694648225,Budget Requirement for 2016,USD $,,12500,44383,[RES4.1.3]Medical Equip/Supplies,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Medical Equip/Supplies,Nat.Health System Capacity,1705,AMMAN
97,Amman Governorate,335621882,1881877176,# of children and youth FEMALE benefiting from alternative education service such as non-formal education,# female,,15,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR005,5,AVSI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1705,AMMAN
98,Amman Governorate,335621882,36359894,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43309,[RES3.1.2]Comm Rehab services,HLTH[RES3.1]Community Interventions,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Rehab services,Community Interventions,1705,AMMAN
99,Amman Governorate,335621882,427968989,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43315,[RES2.1.5]ADR services,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,ADR services,Efficiency of Justice services,1705,AMMAN
100,Amman Governorate,335621882,1218636600,Budget Requirement for 2016,USD $,,105000,43209,RES[2.1.3]Basic Needs/Zakat for JOR,"BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind",2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,BASIC NEEDS,Basic Needs/Zakat for JOR,"Expand NAF, MOSD, ZAKAT, cash and in-kin",1705,AMMAN
101,Amman Governorate,335621882,608295690,Budget Requirement for 2016,USD $,,70000,43312,[RES2.1.2]Capaciy of Supreme/Sharia courts,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR005,1342,UNWOMEN,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Capaciy of Supreme/Sharia courts,Efficiency of Justice services,1705,AMMAN
102,Amman Governorate,335621882,1480838586,Budget Requirement for 2016,USD $,,50000,43316,[RES2.2.1]National Legal Aid System,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,1342,UNWOMEN,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,National Legal Aid System,Improved access to legal services,1705,AMMAN
103,Amman Governorate,335621882,1462296332,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,22,43244,[RES1.2.2]PV panel systems,ENG[RES1.2]RE&EE Solutions,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,PV panel systems,RE&EE Solutions,1705,AMMAN
104,Amman Governorate,335621882,1262064985,Budget Requirement for 2016,USD $,,1412,43242,[RES1.1.3]Awarenesss events,ENG[RES1.1]Energy Efficiency,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,Awarenesss events,Energy Efficiency,1705,AMMAN
105,Amman Governorate,335621882,1934631301,Budget Requirement for 2016,USD $,,767150,43351,[RES1.2.4]Comm. Based CP systems,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005,574,SCI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Comm. Based CP systems,Child Protection for JOR,1705,AMMAN
106,Amman Governorate,335621882,185343157,# WOMEN provided with legal awareness,# women,,5559,43318,[RES2.2.3]Legal Awareness,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Awareness,Improved access to legal services,1705,AMMAN
107,Amman Governorate,335621882,863197966,# of microbusinesses established,#,,450,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR005,2129,NEF,,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1705,AMMAN
108,Amman Governorate,335621882,723441851,# of MEN_IN_HOST_COMMUNITY participating in projects aimed at reducing social tensions,# men,,675,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1705,AMMAN
109,Amman Governorate,335621882,162651295,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,7,43245,[RES1.2.3]Solar Water heaters,ENG[RES1.2]RE&EE Solutions,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,Solar Water heaters,RE&EE Solutions,1705,AMMAN
110,Amman Governorate,335621882,2007982182,# of community workers trained in the identification and referral of mental health cases,#,,4,43309,[RES3.1.2]Comm Rehab services,HLTH[RES3.1]Community Interventions,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Rehab services,Community Interventions,1705,AMMAN
111,Amman Governorate,335621882,426289344,# of households/ institutaions where PV are installed,# HH,,36,43244,[RES1.2.2]PV panel systems,ENG[RES1.2]RE&EE Solutions,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,PV panel systems,RE&EE Solutions,1705,AMMAN
112,Amman Governorate,335621882,1099293047,Budget Requirement for 2016,USD $,,75000,43317,[RES2.2.2]Legal Aid Services,JUS[RES2.2]Improved access to legal services,2016-01,JOR005,1342,UNWOMEN,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Legal Aid Services,Improved access to legal services,1705,AMMAN
113,Amman Governorate,335621882,39876428,Budget Requirement for 2016,USD $,,480,43222,[RES2.1.1]Induction Training,EDU[RES2.1]Teacher Training JOR,2016-01,JOR005,5,AVSI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Induction Training,Teacher Training JOR,1705,AMMAN
114,Amman Governorate,335621882,798602966,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1705,AMMAN
115,Amman Governorate,335621882,1464381376,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43209,RES[2.1.3]Basic Needs/Zakat for JOR,"BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind",2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,BASIC NEEDS,Basic Needs/Zakat for JOR,"Expand NAF, MOSD, ZAKAT, cash and in-kin",1705,AMMAN
116,Amman Governorate,335621882,798602966,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1705,AMMAN
117,Amman Governorate,335621882,2126235786,Budget Requirement for 2016,USD $,,20000,43311,[RES2.1.1]Capacity of MoJ/Courts,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR005,1342,UNWOMEN,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,Capacity of MoJ/Courts,Efficiency of Justice services,1705,AMMAN
118,Amman Governorate,335621882,1297972642,# of MEN supported to start businesses,# men,,0,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR005,2129,NEF,,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1705,AMMAN
119,Amman Governorate,335621882,658861252,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR005,2129,NEF,,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1705,AMMAN
120,Amman Governorate,335621882,1267798385,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43297,[RES1.1.1]NCDs,HLTH[RES1.1]Primary Health Care,2016-01,JOR005,1070,PU-AMI,indirect,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,NCDs,Primary Health Care,1705,AMMAN
121,Amman Governorate,335621882,1122268188,# of GIRLS _IN_HOST_COMMUNITY participating in projects aimed at reducing social tensions,# girls,,75,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR005,20,NRC,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1705,AMMAN
122,Amman Governorate,335621882,954842549,#  ADR sessions provided to WGBM by Shara'ia and statutory courts,#,,120,43315,[RES2.1.5]ADR services,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR005,53,OXFAM,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,ADR services,Efficiency of Justice services,1705,AMMAN
123,Amman Governorate,335621882,974126752,# of WOMEN_IN_HOST_COMMUNITY survivors of SGBV who access case management and multisectoral services including through shelter,# women,,183,43346,[RES1.1.2]Multi-sector for JOR,PROT[RES1.1]SGBV for JOR,2016-01,JOR005,7,CARE,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Multi-sector for JOR,SGBV for JOR,1705,AMMAN
124,Amman Governorate,335621882,856947667,# of children and youth MALE benefiting  from alternative education service such as non-formal education,# male,,320,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR005,574,SCI,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1705,AMMAN
125,Amman Governorate,335621882,732794968,Budget Requirement for 2016,USD $,,60000,43315,[RES2.1.5]ADR services,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR005,1342,UNWOMEN,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,ADR services,Efficiency of Justice services,1705,AMMAN
126,Amman Governorate,335621882,954842549,#  ADR sessions provided to WGBM by Shara'ia and statutory courts,#,,1,43315,[RES2.1.5]ADR services,JUS[RES2.1]Efficiency of Justice services,2016-01,JOR005,1342,UNWOMEN,direct,,35.945705,31.956582,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,JUSTICE,ADR services,Efficiency of Justice services,1705,AMMAN
